RealTimestamp,ElapsedSeconds,TopLeft(kg),TopRight(kg),BottomLeft(kg),BottomRight(kg),TotalWeight(kg),CoPX(cm),CoPY(cm)
25:52.1,31.756,11.3,11.59,24.48,21.44,79.63,-0.37,-0.48
25:52.1,31.765,11.15,11.51,24.53,21.48,79.5,-0.35,-0.42
25:52.2,31.777,11.15,11.51,24.53,21.48,79.5,-0.35,-0.42
25:52.2,31.787,10.99,11.44,24.64,21.6,79.49,-0.32,-0.34
25:52.2,31.797,10.93,11.38,24.73,21.66,79.52,-0.33,-0.29
25:52.2,31.807,10.93,11.38,24.73,21.66,79.52,-0.33,-0.29
25:52.2,31.816,10.85,11.24,24.79,21.68,79.38,-0.36,-0.23
25:52.2,31.827,10.81,11.25,24.78,21.79,79.46,-0.3,-0.21
25:52.2,31.846,10.81,11.25,24.78,21.79,79.46,-0.3,-0.21
25:52.2,31.847,10.76,11.22,24.83,21.75,79.39,-0.33,-0.19
25:52.2,31.857,10.76,11.22,24.83,21.75,79.39,-0.33,-0.19
25:52.2,31.875,10.64,11.13,24.94,21.9,79.44,-0.31,-0.11
25:52.3,31.877,10.6,11.11,25.07,21.96,79.57,-0.32,-0.08
25:52.3,31.888,10.6,11.11,25.07,21.96,79.57,-0.32,-0.08
25:52.3,31.898,10.55,11.09,25.15,21.97,79.59,-0.33,-0.05
25:52.3,31.908,10.41,10.98,25.18,22.09,79.48,-0.3,0.03
25:52.3,31.921,10.41,10.98,25.18,22.09,79.48,-0.3,0.03
25:52.3,31.928,10.43,11,25.16,22.11,79.52,-0.28,0.02
25:52.3,31.943,10.32,10.93,25.23,22.18,79.48,-0.27,0.08
25:52.3,31.949,10.32,10.93,25.23,22.18,79.48,-0.27,0.08
25:52.3,31.96,10.29,10.91,25.2,22.22,79.44,-0.25,0.09
25:52.3,31.969,10.29,10.91,25.2,22.22,79.44,-0.25,0.09
25:52.4,31.98,10.22,10.92,25.24,22.27,79.47,-0.22,0.11
25:52.4,31.99,10.18,10.87,25.15,22.24,79.26,-0.21,0.12
25:52.4,31.999,10.18,10.87,25.15,22.24,79.26,-0.21,0.12
25:52.4,32.009,10.23,10.89,25.12,22.29,79.35,-0.19,0.11
25:52.4,32.019,10.16,10.87,25.13,22.23,79.21,-0.2,0.12
25:52.4,32.034,10.16,10.87,25.13,22.23,79.21,-0.2,0.12
25:52.4,32.04,10.25,10.95,25.07,22.31,79.4,-0.16,0.08
25:52.4,32.051,10.25,10.95,25.07,22.31,79.4,-0.16,0.08
25:52.4,32.061,10.17,10.94,25.11,22.34,79.38,-0.14,0.11
25:52.4,32.071,10.22,10.95,25.05,22.42,79.46,-0.11,0.1
25:52.5,32.081,10.22,10.95,25.05,22.42,79.46,-0.11,0.1
25:52.5,32.091,10.23,10.96,25.06,22.4,79.47,-0.12,0.1
25:52.5,32.101,10.17,10.94,25.03,22.38,79.34,-0.1,0.11
25:52.5,32.111,10.17,10.94,25.03,22.38,79.34,-0.1,0.11
25:52.5,32.122,10.17,11.02,25.05,22.45,79.51,-0.06,0.1
25:52.5,32.136,10.17,11.02,25.05,22.45,79.51,-0.06,0.1
25:52.5,32.142,10.2,10.98,25,22.43,79.43,-0.08,0.09
25:52.5,32.152,10.17,11.01,25.03,22.46,79.49,-0.06,0.1
25:52.5,32.166,10.17,11.01,25.03,22.46,79.49,-0.06,0.1
25:52.5,32.171,10.29,10.97,24.93,22.44,79.45,-0.08,0.07
25:52.6,32.187,10.22,11.03,24.93,22.4,79.4,-0.06,0.07
25:52.6,32.196,10.22,11.03,24.93,22.4,79.4,-0.06,0.07
25:52.6,32.206,10.25,11,24.91,22.41,79.39,-0.06,0.07
25:52.6,32.215,10.25,11,24.91,22.41,79.39,-0.06,0.07
25:52.6,32.224,10.24,11.02,24.92,22.33,79.33,-0.08,0.06
25:52.6,32.235,10.19,11.06,24.95,22.39,79.41,-0.05,0.07
25:52.6,32.245,10.19,11.06,24.95,22.39,79.41,-0.05,0.07
25:52.6,32.255,10.24,11.05,24.94,22.26,79.31,-0.1,0.04
25:52.6,32.263,10.28,11.03,24.98,22.29,79.4,-0.12,0.05
25:52.7,32.281,10.28,11.03,24.98,22.29,79.4,-0.12,0.05
25:52.7,32.286,10.34,11.04,25.07,22.27,79.54,-0.17,0.04
25:52.7,32.295,10.34,11.04,25.07,22.27,79.54,-0.17,0.04
25:52.7,32.313,10.31,11.12,24.96,22.17,79.38,-0.13,0
25:52.7,32.325,10.33,11.01,25.04,22.21,79.41,-0.19,0.04
25:52.7,32.338,10.33,11.03,25.11,22.21,79.5,-0.2,0.04
25:52.7,32.345,10.34,10.95,25.13,22.26,79.5,-0.22,0.06
25:52.7,32.355,10.34,10.95,25.13,22.26,79.5,-0.22,0.06
25:52.7,32.366,10.34,10.94,25.16,22.22,79.48,-0.24,0.07
25:52.7,32.376,10.34,10.94,25.16,22.22,79.48,-0.24,0.07
25:52.8,32.385,10.27,10.84,25.27,22.2,79.4,-0.29,0.12
25:52.8,32.401,10.3,10.83,25.34,22.18,79.47,-0.33,0.12
25:52.8,32.407,10.3,10.83,25.34,22.18,79.47,-0.33,0.12
25:52.8,32.417,10.26,10.84,25.44,22.27,79.63,-0.32,0.14
25:52.8,32.427,10.2,10.73,25.53,22.27,79.55,-0.36,0.19
25:52.8,32.437,10.2,10.73,25.53,22.27,79.55,-0.36,0.19
25:52.8,32.447,10.24,10.75,25.59,22.29,79.69,-0.38,0.19
25:52.8,32.465,10.12,10.67,25.61,22.22,79.45,-0.4,0.23
25:52.8,32.467,10.12,10.67,25.61,22.22,79.45,-0.4,0.23
25:52.9,32.479,10.1,10.6,25.61,22.19,79.33,-0.42,0.25
25:52.9,32.488,10.1,10.6,25.61,22.19,79.33,-0.42,0.25
25:52.9,32.497,10.06,10.53,25.72,22.19,79.33,-0.47,0.29
25:52.9,32.508,9.98,10.47,25.82,22.19,79.29,-0.49,0.33
25:52.9,32.518,9.98,10.47,25.82,22.19,79.29,-0.49,0.33
25:52.9,32.529,9.96,10.35,25.91,22.28,79.33,-0.52,0.38
25:52.9,32.54,9.84,10.33,26.08,22.39,79.46,-0.5,0.45
25:52.9,32.55,9.84,10.33,26.08,22.39,79.46,-0.5,0.45
25:52.9,32.568,9.79,10.3,26.13,22.4,79.44,-0.51,0.48
25:52.9,32.57,9.79,10.3,26.13,22.4,79.44,-0.51,0.48
25:53.0,32.58,9.79,10.19,26.19,22.43,79.41,-0.56,0.51
25:53.0,32.59,9.69,10.27,26.21,22.47,79.45,-0.5,0.53
25:53.0,32.608,9.69,10.27,26.21,22.47,79.45,-0.5,0.53
25:53.0,32.61,9.69,10.18,26.32,22.49,79.5,-0.55,0.56
25:53.0,32.629,9.61,10.13,26.33,22.5,79.39,-0.54,0.59
25:53.0,32.632,9.61,10.13,26.33,22.5,79.39,-0.54,0.59
25:53.0,32.641,9.53,10.14,26.51,22.53,79.53,-0.56,0.63
25:53.0,32.651,9.53,10.14,26.51,22.53,79.53,-0.56,0.63
25:53.0,32.66,9.62,10.11,26.53,22.53,79.62,-0.6,0.62
25:53.0,32.671,9.55,10.11,26.63,22.45,79.56,-0.64,0.64
25:53.1,32.681,9.55,10.11,26.63,22.45,79.56,-0.64,0.64
25:53.1,32.691,9.43,10.07,26.62,22.49,79.43,-0.6,0.68
25:53.1,32.7,9.34,10.01,26.76,22.55,79.48,-0.61,0.74
25:53.1,32.711,9.34,10.01,26.76,22.55,79.48,-0.61,0.74
25:53.1,32.721,9.27,10.02,26.81,22.6,79.52,-0.58,0.77
25:53.1,32.73,9.27,10.02,26.81,22.6,79.52,-0.58,0.77
25:53.1,32.74,9.23,9.94,26.78,22.59,79.37,-0.59,0.79
25:53.1,32.751,9.1,9.91,26.83,22.65,79.32,-0.56,0.84
25:53.1,32.76,9.1,9.91,26.83,22.65,79.32,-0.56,0.84
25:53.1,32.771,9.24,9.94,26.87,22.68,79.55,-0.59,0.81
25:53.2,32.785,9.09,9.85,26.82,22.65,79.24,-0.57,0.86
25:53.2,32.796,9.09,9.85,26.82,22.65,79.24,-0.57,0.86
25:53.2,32.802,9.12,9.87,26.89,22.73,79.44,-0.57,0.86
25:53.2,32.812,9.12,9.87,26.89,22.73,79.44,-0.57,0.86
25:53.2,32.826,9.07,9.92,26.88,22.74,79.44,-0.53,0.86
25:53.2,32.832,9.09,9.85,26.94,22.7,79.41,-0.59,0.88
25:53.2,32.845,9.09,9.85,26.94,22.7,79.41,-0.59,0.88
25:53.2,32.853,9.08,9.89,26.98,22.75,79.53,-0.57,0.88
25:53.2,32.863,9.01,9.77,27.01,22.8,79.42,-0.58,0.93
25:53.2,32.873,9.01,9.77,27.01,22.8,79.42,-0.58,0.93
25:53.3,32.883,8.98,9.86,26.96,22.75,79.38,-0.55,0.91
25:53.3,32.893,8.98,9.86,26.96,22.75,79.38,-0.55,0.91
25:53.3,32.906,8.99,9.89,26.96,22.83,79.5,-0.51,0.9
25:53.3,32.915,9.01,9.83,26.97,22.76,79.4,-0.56,0.91
25:53.3,32.925,9.01,9.83,26.97,22.76,79.4,-0.56,0.91
25:53.3,32.943,9.03,9.81,26.96,22.77,79.4,-0.57,0.91
25:53.3,32.953,9.02,9.85,27.04,22.75,79.49,-0.58,0.91
25:53.3,32.963,9.02,9.85,27.04,22.75,79.49,-0.58,0.91
25:53.3,32.974,9.04,9.86,27.05,22.8,79.58,-0.57,0.91
25:53.4,32.982,8.97,9.82,27.05,22.78,79.45,-0.57,0.93
25:53.4,32.991,8.97,9.82,27.05,22.78,79.45,-0.57,0.93
25:53.4,33.005,8.92,9.8,27.05,22.81,79.41,-0.56,0.95
25:53.4,33.006,8.92,9.8,27.05,22.81,79.41,-0.56,0.95
25:53.4,33.017,8.83,9.83,27.04,22.84,79.37,-0.51,0.97
25:53.4,33.036,8.78,9.77,27.06,22.82,79.26,-0.52,1
25:53.4,33.037,8.78,9.77,27.06,22.82,79.26,-0.52,1
25:53.4,33.047,8.83,9.8,27.06,22.85,79.37,-0.52,0.98
25:53.4,33.057,8.84,9.86,27.01,22.86,79.4,-0.49,0.96
25:53.4,33.066,8.84,9.86,27.01,22.86,79.4,-0.49,0.96
25:53.5,33.077,8.92,9.84,27.03,22.84,79.46,-0.53,0.94
25:53.5,33.087,8.92,9.84,27.03,22.84,79.46,-0.53,0.94
25:53.5,33.096,8.89,9.82,27.04,22.88,79.46,-0.52,0.96
25:53.5,33.112,8.89,9.87,27.03,22.89,79.51,-0.49,0.95
25:53.5,33.118,8.89,9.87,27.03,22.89,79.51,-0.49,0.95
25:53.5,33.128,8.91,9.82,26.93,22.76,79.25,-0.53,0.93
25:53.5,33.138,8.92,9.88,26.92,22.77,79.32,-0.51,0.92
25:53.5,33.148,8.92,9.88,26.92,22.77,79.32,-0.51,0.92
25:53.5,33.158,9.03,9.94,26.82,22.76,79.38,-0.49,0.86
25:53.5,33.168,9.03,9.94,26.82,22.76,79.38,-0.49,0.86
25:53.6,33.178,9.02,9.91,26.84,22.76,79.36,-0.5,0.87
25:53.6,33.188,9.08,10.06,26.66,22.73,79.35,-0.43,0.8
25:53.6,33.198,9.08,10.06,26.66,22.73,79.35,-0.43,0.8
25:53.6,33.208,9.14,10.06,26.62,22.68,79.32,-0.45,0.78
25:53.6,33.218,9.2,10.1,26.56,22.65,79.33,-0.45,0.74
25:53.6,33.23,9.2,10.1,26.56,22.65,79.33,-0.45,0.74
25:53.6,33.24,9.34,10.22,26.52,22.6,79.5,-0.45,0.67
25:53.6,33.25,9.34,10.22,26.52,22.6,79.5,-0.45,0.67
