RealTimestamp,ElapsedSeconds,TopLeft(kg),TopRight(kg),BottomLeft(kg),BottomRight(kg),TotalWeight(kg),CoPX(cm),CoPY(cm)
42:18.2,3.579,24.7,4.02,35.22,4.86,79.67,-14.33,-2.45
42:18.2,3.589,24.92,4.03,35.26,4.79,79.88,-14.38,-2.5
42:18.2,3.607,24.92,4.03,35.26,4.79,79.88,-14.38,-2.5
42:18.3,3.616,25.46,3.99,35.16,4.67,80.16,-14.5,-2.63
42:18.3,3.627,25.46,3.99,35.16,4.67,80.16,-14.5,-2.63
42:18.3,3.635,26.15,4.05,35.13,4.45,80.67,-14.63,-2.82
42:18.3,3.643,26.47,3.88,34.98,4.32,80.53,-14.8,-2.89
42:18.3,3.654,26.47,3.88,34.98,4.32,80.53,-14.8,-2.89
42:18.3,3.667,26.6,3.7,34.68,4.01,79.88,-15.05,-2.97
42:18.3,3.676,26.69,3.5,34.34,3.9,79.32,-15.2,-3.02
42:18.3,3.685,26.69,3.5,34.34,3.9,79.32,-15.2,-3.02
42:18.3,3.696,26.6,3.49,33.91,3.73,78.61,-15.27,-3.1
42:18.3,3.704,26.6,3.49,33.91,3.73,78.61,-15.27,-3.1
42:18.4,3.713,26.66,3.49,33.66,3.68,78.37,-15.29,-3.15
42:18.4,3.729,26.66,3.6,33.57,3.73,78.44,-15.19,-3.18
42:18.4,3.736,26.66,3.6,33.57,3.73,78.44,-15.19,-3.18
42:18.4,3.743,26.52,3.66,33.67,3.82,78.55,-15.11,-3.14
42:18.4,3.757,26.4,3.76,33.84,3.97,78.86,-14.97,-3.08
42:18.4,3.763,26.4,3.76,33.84,3.97,78.86,-14.97,-3.08
42:18.4,3.773,26.37,3.73,34.06,4,79.05,-14.98,-3.03
42:18.4,3.787,26.37,3.73,34.06,4,79.05,-14.98,-3.03
42:18.4,3.793,26.35,3.81,34.2,4.13,79.38,-14.88,-3
42:18.4,3.808,26.39,3.8,34.41,4.11,79.6,-14.91,-2.98
42:18.5,3.817,26.39,3.8,34.41,4.11,79.6,-14.91,-2.98
42:18.5,3.825,26.39,3.81,34.42,4.07,79.58,-14.93,-2.98
42:18.5,3.834,26.37,3.69,34.5,4.04,79.49,-15.01,-2.95
42:18.5,3.844,26.37,3.69,34.5,4.04,79.49,-15.01,-2.95
42:18.5,3.854,26.25,3.61,34.96,4.12,79.82,-15.04,-2.83
42:18.5,3.865,26.25,3.61,34.96,4.12,79.82,-15.04,-2.83
42:18.5,3.877,25.96,3.47,35.37,4.24,79.93,-15.05,-2.66
42:18.5,3.885,25.49,3.31,36.09,4.41,80.19,-15.07,-2.41
42:18.5,3.895,25.49,3.31,36.09,4.41,80.19,-15.07,-2.41
42:18.5,3.904,24.86,3.14,36.73,4.55,80.17,-15.08,-2.13
42:18.6,3.915,24.07,2.94,37.38,4.74,80.01,-15.08,-1.81
42:18.6,3.925,24.07,2.94,37.38,4.74,80.01,-15.08,-1.81
42:18.6,3.936,23.46,2.78,37.65,4.81,79.58,-15.11,-1.6
42:18.6,3.945,22.93,2.66,37.76,4.9,79.13,-15.1,-1.43
42:18.6,3.955,22.93,2.66,37.76,4.9,79.13,-15.1,-1.43
42:18.6,3.968,22.62,2.56,37.87,4.92,78.86,-15.13,-1.33
42:18.6,3.982,22.62,2.56,37.87,4.92,78.86,-15.13,-1.33
42:18.6,3.992,22.24,2.52,38.09,5.01,78.75,-15.09,-1.19
42:18.6,4,21.88,2.56,38.37,5.26,78.95,-14.92,-1.05
42:18.6,4.009,21.88,2.56,38.37,5.26,78.95,-14.92,-1.05
42:18.7,4.018,21.11,2.45,38.66,5.41,78.51,-14.87,-0.8
42:18.7,4.027,19.93,2.35,38.97,5.79,77.94,-14.64,-0.41
42:18.7,4.037,19.93,2.35,38.97,5.79,77.94,-14.64,-0.41
42:18.7,4.051,18.53,2.27,40.27,6.39,78.35,-14.35,0.17
42:18.7,4.058,18.53,2.27,40.27,6.39,78.35,-14.35,0.17
42:18.7,4.07,17.78,2.4,41.66,7.01,79.74,-14,0.53
42:18.7,4.079,17.46,2.54,42.62,7.46,80.97,-13.75,0.72
42:18.7,4.087,17.46,2.54,42.62,7.46,80.97,-13.75,0.72
42:18.7,4.098,17.62,2.81,42.58,7.5,81.39,-13.61,0.61
42:18.7,4.107,17.88,2.99,41.6,7.3,80.66,-13.55,0.39
42:18.8,4.118,17.88,2.99,41.6,7.3,80.66,-13.55,0.39
42:18.8,4.132,18.41,3.14,40.57,6.9,79.91,-13.64,0.07
42:18.8,4.139,18.41,3.14,40.57,6.9,79.91,-13.64,0.07
42:18.8,4.149,19.06,3.32,39.66,6.66,79.59,-13.65,-0.25
42:18.8,4.159,19.66,3.46,39.13,6.51,79.64,-13.66,-0.5
42:18.8,4.177,19.66,3.46,39.13,6.51,79.64,-13.66,-0.5
42:18.8,4.179,20.25,3.59,38.79,6.37,79.88,-13.68,-0.72
42:18.8,4.189,20.48,3.58,38.63,6.23,79.81,-13.77,-0.81
42:18.8,4.207,20.48,3.58,38.63,6.23,79.81,-13.77,-0.81
42:18.9,4.21,20.79,3.62,38.38,6.14,79.81,-13.8,-0.93
42:18.9,4.221,20.69,3.44,38.28,6.01,79.31,-13.94,-0.9
42:18.9,4.23,20.69,3.44,38.28,6.01,79.31,-13.94,-0.9
42:18.9,4.241,20.53,3.45,38.17,6.05,79.09,-13.9,-0.87
42:18.9,4.251,20.53,3.45,38.17,6.05,79.09,-13.9,-0.87
42:18.9,4.26,20.66,3.4,38.06,5.91,78.92,-14,-0.92
42:18.9,4.271,20.95,3.41,37.88,5.83,78.95,-14.04,-1.02
42:18.9,4.289,20.95,3.41,37.88,5.83,78.95,-14.04,-1.02
42:18.9,4.299,21.41,3.44,37.64,5.66,79.04,-14.14,-1.18
42:18.9,4.304,22.05,3.48,37.28,5.44,79.14,-14.25,-1.41
42:19.0,4.311,22.05,3.48,37.28,5.44,79.14,-14.25,-1.41
42:19.0,4.326,22.8,3.69,36.68,5.26,79.31,-14.26,-1.72
42:19.0,4.333,22.8,3.69,36.68,5.26,79.31,-14.26,-1.72
42:19.0,4.343,23.56,3.92,35.84,5.08,79.27,-14.22,-2.07
42:19.0,4.36,24.16,4.17,35.08,4.93,79.22,-14.15,-2.38
42:19.0,4.37,24.16,4.17,35.08,4.93,79.22,-14.15,-2.38
42:19.0,4.381,24.78,4.37,34.16,4.74,78.94,-14.12,-2.71
42:19.0,4.39,25.29,4.66,33.52,4.71,79.07,-13.98,-2.98
42:19.0,4.401,25.29,4.66,33.52,4.71,79.07,-13.98,-2.98
42:19.1,4.41,25.83,4.9,32.94,4.69,79.24,-13.86,-3.22
42:19.1,4.421,26.28,5.22,32.4,4.54,79.32,-13.76,-3.48
42:19.1,4.427,26.28,5.22,32.4,4.54,79.32,-13.76,-3.48
42:19.1,4.436,26.64,5.36,31.9,4.43,79.21,-13.73,-3.67
42:19.1,4.447,26.64,5.36,31.9,4.43,79.21,-13.73,-3.67
42:19.1,4.455,27.01,5.46,31.37,4.26,78.99,-13.75,-3.88
42:19.1,4.466,27.36,5.55,31.03,4.16,78.98,-13.76,-4.03
42:19.1,4.476,27.36,5.55,31.03,4.16,78.98,-13.76,-4.03
42:19.1,4.485,27.66,5.62,31.03,4.08,79.27,-13.79,-4.11
42:19.1,4.495,27.66,5.62,31.03,4.08,79.27,-13.79,-4.11
42:19.1,4.505,27.79,5.44,31.39,4.14,79.64,-13.89,-4.03
42:19.2,4.514,27.73,5.26,32.08,4.16,80.12,-14.03,-3.87
42:19.2,4.526,27.73,5.26,32.08,4.16,80.12,-14.03,-3.87
42:19.2,4.54,27.44,4.95,32.65,4.09,80.03,-14.25,-3.68
42:19.2,4.546,27.16,4.7,33.01,3.98,79.74,-14.45,-3.54
42:19.2,4.556,27.16,4.7,33.01,3.98,79.74,-14.45,-3.54
42:19.2,4.567,26.94,4.37,33.27,3.94,79.41,-14.65,-3.4
42:19.2,4.577,26.96,4.04,33.53,3.85,79.27,-14.9,-3.32
42:19.2,4.586,26.96,4.04,33.53,3.85,79.27,-14.9,-3.32
42:19.2,4.597,26.96,3.93,33.8,3.89,79.47,-14.96,-3.24
42:19.2,4.606,26.96,3.93,33.8,3.89,79.47,-14.96,-3.24
42:19.3,4.622,27.06,3.72,34.09,3.85,79.6,-15.12,-3.18
42:19.3,4.628,27.13,3.65,34.25,3.8,79.71,-15.2,-3.17
42:19.3,4.638,27.13,3.65,34.25,3.8,79.71,-15.2,-3.17
42:19.3,4.648,27.22,3.65,34.34,3.74,79.83,-15.25,-3.18
42:19.3,4.658,27.22,3.59,34.25,3.74,79.68,-15.27,-3.18
42:19.3,4.671,27.22,3.59,34.25,3.74,79.68,-15.27,-3.18
42:19.3,4.679,27.27,3.71,34.01,3.69,79.56,-15.22,-3.26
42:19.3,4.688,27.27,3.71,34.01,3.69,79.56,-15.22,-3.26
42:19.3,4.697,27.41,3.71,33.56,3.6,79.16,-15.25,-3.37
42:19.4,4.716,27.36,3.69,33.27,3.58,78.78,-15.25,-3.41
42:19.4,4.725,27.36,3.69,33.27,3.58,78.78,-15.25,-3.41
42:19.4,4.734,27.34,3.72,33.15,3.49,78.58,-15.28,-3.44
42:19.4,4.744,27.02,3.75,33.3,3.61,78.56,-15.18,-3.34
42:19.4,4.753,27.02,3.75,33.3,3.61,78.56,-15.18,-3.34
42:19.4,4.761,26.77,3.76,33.71,3.82,78.93,-15.07,-3.2
42:19.4,4.77,26.77,3.76,33.71,3.82,78.93,-15.07,-3.2
42:19.4,4.779,26.4,3.72,34.31,3.95,79.27,-15.03,-3
42:19.4,4.789,26.24,3.7,34.8,4.13,79.75,-14.97,-2.86
42:19.4,4.804,26.24,3.7,34.8,4.13,79.75,-14.97,-2.86
42:19.5,4.81,26.19,3.69,35.01,4.16,79.93,-14.97,-2.82
42:19.5,4.821,26.2,3.75,35.02,4.16,80.01,-14.94,-2.83
42:19.5,4.831,26.2,3.75,35.02,4.16,80.01,-14.94,-2.83
42:19.5,4.84,26.15,3.63,35.26,4.17,80.09,-15.01,-2.76
42:19.5,4.855,26.15,3.63,35.26,4.17,80.09,-15.01,-2.76
42:19.5,4.861,25.93,3.52,35.41,4.15,79.9,-15.08,-2.67
42:19.5,4.871,25.73,3.4,35.79,4.22,80.02,-15.11,-2.54
42:19.5,4.882,25.73,3.4,35.79,4.22,80.02,-15.11,-2.54
42:19.5,4.891,25.54,3.24,35.93,4.22,79.82,-15.2,-2.45
42:19.5,4.901,25.23,3.15,36.07,4.26,79.61,-15.21,-2.35
42:19.6,4.919,25.23,3.15,36.07,4.26,79.61,-15.21,-2.35
42:19.6,4.93,25.09,3.07,36.33,4.21,79.58,-15.3,-2.27
42:19.6,4.937,25.09,3.07,36.33,4.21,79.58,-15.3,-2.27
42:19.6,4.946,24.8,2.86,36.52,4.21,79.28,-15.4,-2.14
42:19.6,4.951,24.63,2.78,36.89,4.3,79.48,-15.41,-2.02
42:19.6,4.962,24.63,2.78,36.89,4.3,79.48,-15.41,-2.02
42:19.6,4.976,24.49,2.76,37.14,4.35,79.62,-15.4,-1.95
42:19.6,4.986,24.39,2.72,37.16,4.32,79.48,-15.43,-1.92
42:19.6,4.993,24.39,2.72,37.16,4.32,79.48,-15.43,-1.92
42:19.6,5.003,24.32,2.75,37.14,4.39,79.49,-15.37,-1.9
42:19.7,5.017,24.27,2.75,36.74,4.39,79.04,-15.35,-1.95
42:19.7,5.023,24.27,2.68,36.74,4.33,78.91,-15.42,-1.94
42:19.7,5.038,24.24,2.86,36.23,4.38,78.6,-15.26,-2.04
42:19.7,5.046,24.24,2.86,36.23,4.38,78.6,-15.26,-2.04
42:19.7,5.057,24.32,3.08,35.77,4.34,78.39,-15.13,-2.17
42:19.7,5.065,24.02,3.28,34.9,4.44,77.53,-14.88,-2.26
42:19.7,5.074,24.02,3.28,34.9,4.44,77.53,-14.88,-2.26
42:19.7,5.094,23.53,3.45,34.76,4.6,77.22,-14.65,-2.19
42:19.7,5.095,23.4,3.45,35.46,5.12,78.31,-14.41,-1.99
42:19.7,5.105,23.4,3.76,35.46,5.12,78.62,-14.24,-2.06
42:19.8,5.124,23.67,4.2,36.11,5.41,80.28,-13.93,-2.07
42:19.8,5.126,23.67,4.2,36.11,5.41,80.28,-13.93,-2.07
42:19.8,5.135,23.86,4.46,36.39,5.61,81.21,-13.73,-2.1
42:19.8,5.146,23.97,4.65,36.03,5.6,81.14,-13.62,-2.21
42:19.8,5.157,23.97,4.65,36.03,5.6,81.14,-13.62,-2.21
42:19.8,5.167,24.09,4.71,35.48,5.38,80.53,-13.67,-2.35
42:19.8,5.176,24.32,4.74,34.93,5.29,80.16,-13.67,-2.5
42:19.8,5.187,24.32,4.74,34.93,5.29,80.16,-13.67,-2.5
42:19.8,5.198,24.58,4.86,34.48,5.13,79.92,-13.67,-2.66
42:19.8,5.208,24.77,4.86,34.16,5.13,79.8,-13.66,-2.75
42:19.9,5.218,24.77,4.92,34.16,5.09,79.82,-13.65,-2.77
42:19.9,5.228,24.93,4.94,33.89,5.1,79.75,-13.62,-2.85
42:19.9,5.237,24.93,4.94,33.89,5.1,79.75,-13.62,-2.85
42:19.9,5.248,25.09,4.94,33.66,5,79.57,-13.67,-2.93
42:19.9,5.259,25.16,4.92,33.48,4.86,79.3,-13.74,-2.98
42:19.9,5.269,25.16,4.92,33.48,4.86,79.3,-13.74,-2.98
42:19.9,5.279,25.38,4.93,33.3,4.72,79.22,-13.81,-3.08
42:19.9,5.289,25.62,4.88,33.3,4.59,79.27,-13.93,-3.13
42:19.9,5.299,25.62,4.88,33.3,4.59,79.27,-13.93,-3.13
42:19.9,5.309,25.88,4.79,33.59,4.56,79.7,-14.04,-3.13
42:20.0,5.319,25.88,4.79,33.59,4.56,79.7,-14.04,-3.13
42:20.0,5.334,26.15,4.58,33.79,4.42,79.82,-14.26,-3.13
42:20.0,5.34,26.31,4.37,33.94,4.27,79.78,-14.48,-3.12
42:20.0,5.35,26.31,4.37,33.94,4.27,79.78,-14.48,-3.12
42:20.0,5.361,26.29,4.18,33.71,4.03,79.1,-14.69,-3.15
42:20.0,5.37,26.08,3.87,33.43,3.95,78.21,-14.87,-3.11
42:20.0,5.38,26.08,3.87,33.43,3.95,78.21,-14.87,-3.11
42:20.0,5.39,26.15,3.85,33.44,3.94,78.26,-14.89,-3.12
42:20.0,5.402,26.15,3.85,33.44,3.94,78.26,-14.89,-3.12
42:20.1,5.41,26.09,3.81,33.64,3.98,78.41,-14.9,-3.06
42:20.1,5.423,26.2,3.94,33.83,4.08,78.93,-14.8,-3.06
42:20.1,5.431,26.2,3.94,33.83,4.08,78.93,-14.8,-3.06
42:20.1,5.451,26.3,4.03,33.9,4.11,79.23,-14.75,-3.08
42:20.1,5.451,26.56,4.1,33.85,4.13,79.53,-14.71,-3.15
42:20.1,5.46,26.56,4.1,33.85,4.13,79.53,-14.71,-3.15
42:20.1,5.472,26.88,4.25,33.76,4.03,79.81,-14.7,-3.27
42:20.1,5.482,26.88,4.25,33.76,4.03,79.81,-14.7,-3.27
42:20.1,5.492,27.36,4.36,33.52,4.02,80.15,-14.66,-3.43
42:20.1,5.509,27.85,4.37,33.25,3.91,80.27,-14.73,-3.58
42:20.2,5.514,27.85,4.37,33.25,3.91,80.27,-14.73,-3.58
42:20.2,5.524,28.04,4.4,32.86,3.79,79.97,-14.77,-3.7
42:20.2,5.533,28.07,4.43,32.49,3.72,79.59,-14.77,-3.79
42:20.2,5.543,28.07,4.43,32.49,3.72,79.59,-14.77,-3.79
42:20.2,5.56,27.9,4.37,32.33,3.68,79.17,-14.8,-3.78
42:20.2,5.571,27.52,4.29,32.26,3.67,78.62,-14.81,-3.7
42:20.2,5.578,27.52,4.29,32.26,3.67,78.62,-14.81,-3.7
42:20.2,5.589,27.1,4.27,32.52,3.8,78.57,-14.74,-3.56
42:20.2,5.595,27.1,4.27,32.52,3.8,78.57,-14.74,-3.56
42:20.2,5.607,26.8,4.28,32.76,4,78.73,-14.62,-3.43
42:20.3,5.62,26.52,4.33,33.28,4.14,79.16,-14.53,-3.28
42:20.3,5.625,26.52,4.33,33.28,4.14,79.16,-14.53,-3.28
42:20.3,5.635,26.57,4.35,33.74,4.23,79.78,-14.51,-3.2
42:20.3,5.65,26.76,4.39,33.89,4.27,80.19,-14.5,-3.22
42:20.3,5.656,26.76,4.39,33.89,4.27,80.19,-14.5,-3.22
42:20.3,5.667,27.05,4.43,33.87,4.22,80.46,-14.52,-3.29
42:20.3,5.676,27.05,4.43,33.87,4.22,80.46,-14.52,-3.29
42:20.3,5.687,27.4,4.43,33.83,4.13,80.68,-14.59,-3.38
42:20.3,5.697,27.53,4.32,33.8,4.08,80.62,-14.68,-3.4
42:20.4,5.708,27.53,4.32,33.8,4.08,80.62,-14.68,-3.4
42:20.4,5.718,27.53,4.29,33.65,4.03,80.39,-14.72,-3.42
42:20.4,5.728,27.33,4.1,33.79,3.95,80.06,-14.85,-3.34
42:20.4,5.738,27.33,4.1,33.79,3.95,80.06,-14.85,-3.34
42:20.4,5.747,26.93,3.96,33.96,3.99,79.73,-14.9,-3.2
42:20.4,5.758,26.41,3.96,34.14,3.99,79.39,-14.87,-3.07
42:20.4,5.768,26.41,3.77,34.14,4.01,79.22,-14.96,-3.03
42:20.4,5.778,25.89,3.57,34.35,4.07,78.77,-15.02,-2.85
42:20.4,5.797,25.89,3.57,34.35,4.07,78.77,-15.02,-2.85
42:20.4,5.799,25.43,3.41,34.59,4.12,78.44,-15.06,-2.68
42:20.5,5.81,25.05,3.34,34.93,4.21,78.42,-15.05,-2.52
42:20.5,5.824,25.05,3.34,34.93,4.21,78.42,-15.05,-2.52
42:20.5,5.833,24.99,3.33,35.5,4.32,79.03,-15.03,-2.41
42:20.5,5.841,24.9,3.28,35.96,4.47,79.5,-15,-2.29
42:20.5,5.85,24.9,3.28,35.96,4.47,79.5,-15,-2.29
42:20.5,5.86,24.79,3.27,36.25,4.52,79.72,-14.99,-2.22
42:20.5,5.869,24.79,3.27,36.25,4.52,79.72,-14.99,-2.22
42:20.5,5.888,24.73,3.21,36.27,4.5,79.6,-15.03,-2.19
42:20.5,5.898,24.65,3.16,36.29,4.58,79.57,-15.01,-2.15
42:20.5,5.901,24.65,3.16,36.29,4.58,79.57,-15.01,-2.15
42:20.6,5.914,24.71,3.2,36.06,4.51,79.37,-15.02,-2.22
42:20.6,5.922,24.7,3.27,35.84,4.41,79.11,-15.02,-2.27
42:20.6,5.934,24.7,3.27,35.84,4.41,79.11,-15.02,-2.27
42:20.6,5.944,24.7,3.32,35.43,4.48,78.82,-14.92,-2.33
42:20.6,5.953,24.7,3.32,35.43,4.48,78.82,-14.92,-2.33
42:20.6,5.961,24.7,3.46,35.4,4.51,78.95,-14.83,-2.36
42:20.6,5.976,24.8,3.56,35.43,4.61,79.29,-14.73,-2.38
42:20.6,5.983,24.8,3.56,35.43,4.61,79.29,-14.73,-2.38
42:20.6,5.993,24.88,3.67,35.6,4.72,79.75,-14.63,-2.38
42:20.6,6.007,24.95,3.75,35.76,4.75,80.09,-14.59,-2.38
42:20.7,6.015,24.95,3.75,35.76,4.75,80.09,-14.59,-2.38
42:20.7,6.024,25.1,3.76,35.64,4.68,80.06,-14.62,-2.44
42:20.7,6.034,25.2,3.72,35.51,4.63,79.94,-14.67,-2.48
42:20.7,6.043,25.2,3.72,35.51,4.63,79.94,-14.67,-2.48
42:20.7,6.053,25.37,3.76,35.3,4.44,79.76,-14.75,-2.58
42:20.7,6.064,25.37,3.76,35.3,4.44,79.76,-14.75,-2.58
42:20.7,6.074,25.43,3.69,35.26,4.41,79.68,-14.8,-2.59
42:20.7,6.084,25.6,3.56,35.33,4.35,79.72,-14.92,-2.6
42:20.7,6.096,25.6,3.56,35.33,4.35,79.72,-14.92,-2.6
42:20.7,6.105,25.69,3.56,35.37,4.34,79.84,-14.93,-2.61
42:20.8,6.116,25.72,3.45,35.3,4.31,79.66,-15.01,-2.61
42:20.8,6.126,25.72,3.45,35.3,4.31,79.66,-15.01,-2.61
42:20.8,6.135,25.58,3.38,35.33,4.14,79.32,-15.13,-2.59
42:20.8,6.148,25.58,3.38,35.33,4.14,79.32,-15.13,-2.59
42:20.8,6.158,25.43,3.27,35.42,4.16,79.17,-15.17,-2.52
42:20.8,6.165,25.35,3.21,35.58,4.19,79.22,-15.19,-2.47
42:20.8,6.175,25.35,3.21,35.58,4.19,79.22,-15.19,-2.47
42:20.8,6.184,25.36,3.19,35.75,4.25,79.44,-15.18,-2.43
42:20.8,6.196,25.34,3.16,35.85,4.28,79.52,-15.19,-2.4
42:20.8,6.208,25.34,3.16,35.85,4.28,79.52,-15.19,-2.4
42:20.9,6.217,25.51,3.19,36.11,4.32,80.02,-15.18,-2.4
42:20.9,6.236,25.51,3.19,36.11,4.32,80.02,-15.18,-2.4
42:20.9,6.237,25.51,3.13,36.07,4.27,79.86,-15.24,-2.4
42:20.9,6.247,25.56,3.15,35.96,4.22,79.78,-15.25,-2.44
42:20.9,6.257,25.56,3.15,35.96,4.22,79.78,-15.25,-2.44
42:20.9,6.267,25.57,3.12,35.82,4.15,79.54,-15.3,-2.46
42:20.9,6.277,25.37,3.02,35.68,4.1,79.06,-15.36,-2.43
42:20.9,6.288,25.37,3.02,35.68,4.1,79.06,-15.36,-2.43
42:20.9,6.297,25.39,3.01,35.55,4.07,78.91,-15.38,-2.45
42:20.9,6.307,25.39,3.01,35.55,4.07,78.91,-15.38,-2.45
42:21.0,6.318,25.34,2.99,35.39,4.05,78.66,-15.38,-2.46
42:21.0,6.328,25.18,2.97,35.19,4.04,78.26,-15.38,-2.46
42:21.0,6.338,25.18,2.97,35.19,4.04,78.26,-15.38,-2.46
42:21.0,6.353,25.08,3.14,35.1,4.13,78.34,-15.22,-2.47
42:21.0,6.359,24.86,3.28,35.05,4.24,78.32,-15.06,-2.45
42:21.0,6.372,24.86,3.28,35.05,4.24,78.32,-15.06,-2.45
42:21.0,6.38,24.6,3.38,35.31,4.44,78.61,-14.9,-2.35
42:21.0,6.389,24.6,3.38,35.31,4.44,78.61,-14.9,-2.35
42:21.0,6.399,24.53,3.51,35.85,4.71,79.48,-14.71,-2.24
42:21.1,6.409,24.63,3.67,36.32,4.91,80.41,-14.57,-2.2
42:21.1,6.419,24.63,3.67,36.32,4.91,80.41,-14.57,-2.2
42:21.1,6.429,24.89,3.76,36.41,4.92,80.86,-14.54,-2.26
42:21.1,6.439,25.05,3.77,36.26,4.88,80.84,-14.56,-2.32
42:21.1,6.449,25.05,3.77,36.26,4.88,80.84,-14.56,-2.32
42:21.1,6.46,25.2,3.8,35.94,4.69,80.51,-14.63,-2.43
42:21.1,6.471,25.2,3.8,38.19,4.69,82.76,-14.79,-2.11
42:21.1,6.481,25.19,3.73,35.63,4.63,80.06,-14.67,-2.46
42:21.1,6.491,25.12,3.67,35.39,4.51,79.57,-14.74,-2.49
42:21.1,6.5,25.12,3.67,35.39,4.51,79.57,-14.74,-2.49
42:21.2,6.515,24.96,3.56,35.34,4.5,79.25,-14.79,-2.45
42:21.2,6.522,24.85,3.55,35.39,4.54,79.22,-14.77,-2.41
42:21.2,6.531,24.85,3.55,35.39,4.54,79.22,-14.77,-2.41
42:21.2,6.541,24.62,3.51,35.51,4.62,79.14,-14.74,-2.32
42:21.2,6.552,24.25,3.49,35.97,4.77,79.37,-14.68,-2.16
42:21.2,6.562,24.25,3.49,35.97,4.77,79.37,-14.68,-2.16
42:21.2,6.571,24.02,3.47,36.45,4.92,79.74,-14.63,-2.01
42:21.2,6.581,24.02,3.47,36.45,4.92,79.74,-14.63,-2.01
42:21.2,6.601,23.83,3.45,36.67,4.99,79.83,-14.61,-1.93
42:21.3,6.61,23.75,3.42,36.68,5.03,79.77,-14.59,-1.9
42:21.3,6.619,23.75,3.42,36.68,5.03,79.77,-14.59,-1.9
42:21.3,6.623,23.82,3.43,36.64,4.96,79.74,-14.63,-1.93
42:21.3,6.635,23.75,3.41,36.32,4.89,79.26,-14.65,-1.97
42:21.3,6.643,23.75,3.41,36.32,4.89,79.26,-14.65,-1.97
42:21.3,6.653,23.71,3.42,36.02,4.82,78.86,-14.65,-2.01
42:21.3,6.667,23.71,3.42,36.02,4.82,78.86,-14.65,-2.01
42:21.3,6.672,23.68,3.42,35.88,4.82,78.69,-14.64,-2.03
42:21.3,6.682,23.63,3.54,36.05,4.92,79.02,-14.53,-2
42:21.3,6.696,23.63,3.54,36.05,4.92,79.02,-14.53,-2
42:21.3,6.705,23.57,3.54,36.1,5.03,79.12,-14.47,-1.97
42:21.4,6.714,23.5,3.65,36.17,5.09,79.29,-14.38,-1.96
42:21.4,6.724,23.5,3.65,36.17,5.09,79.29,-14.38,-1.96
42:21.4,6.734,23.7,3.68,36.03,5.03,79.32,-14.4,-2.04
42:21.4,6.744,23.7,3.68,36.03,5.03,79.32,-14.4,-2.04
42:21.4,6.755,23.85,3.73,35.83,4.96,79.25,-14.41,-2.11
42:21.4,6.766,24.16,3.84,35.75,4.87,79.5,-14.42,-2.22
42:21.4,6.775,24.16,3.84,35.75,4.87,79.5,-14.42,-2.22
42:21.4,6.788,24.31,3.83,35.73,4.83,79.58,-14.45,-2.26
42:21.4,6.798,24.54,3.8,35.62,4.83,79.67,-14.48,-2.32
42:21.4,6.806,24.54,3.8,35.62,4.83,79.67,-14.48,-2.32
42:21.5,6.816,24.65,3.76,35.7,4.74,79.73,-14.56,-2.34
42:21.5,6.836,24.68,3.76,35.79,4.74,79.85,-14.57,-2.33
42:21.5,6.836,24.68,3.72,35.79,4.7,79.77,-14.61,-2.33
42:21.5,6.847,24.7,3.67,35.62,4.64,79.52,-14.66,-2.35
42:21.5,6.857,24.7,3.67,35.62,4.64,79.52,-14.66,-2.35
42:21.5,6.866,24.73,3.6,35.28,4.48,78.98,-14.76,-2.42
42:21.5,6.877,24.88,3.71,35.01,4.52,79.01,-14.67,-2.51
42:21.5,6.888,24.88,3.71,35.01,4.52,79.01,-14.67,-2.51
42:21.5,6.898,25.09,3.84,34.97,4.49,79.27,-14.63,-2.58
42:21.5,6.908,25.32,3.99,34.92,4.56,79.67,-14.53,-2.66
42:21.6,6.918,25.32,3.99,34.92,4.56,79.67,-14.53,-2.66
42:21.6,6.937,25.6,4.08,34.69,4.48,79.74,-14.52,-2.78
42:21.6,6.945,25.6,4.08,34.69,4.48,79.74,-14.52,-2.78
42:21.6,6.953,25.92,4.09,34.33,4.36,79.59,-14.58,-2.92
42:21.6,6.964,26.23,4.19,34.09,4.24,79.64,-14.59,-3.05
42:21.6,6.973,26.23,4.19,34.09,4.24,79.64,-14.59,-3.05
42:21.6,6.982,26.65,4.21,33.68,4.15,79.58,-14.63,-3.21
42:21.6,6.989,26.96,4.24,33.47,3.96,79.52,-14.72,-3.34
42:21.6,7.003,26.96,4.24,33.47,3.96,79.52,-14.72,-3.34
42:21.7,7.011,27.33,4.18,33.57,3.89,79.86,-14.83,-3.4
42:21.7,7.021,27.33,4.18,33.57,3.89,79.86,-14.83,-3.4
42:21.7,7.03,27.39,3.93,33.69,3.78,79.67,-15.04,-3.36
42:21.7,7.04,27.53,3.77,33.63,3.55,79.36,-15.26,-3.4
42:21.7,7.05,27.53,3.77,33.63,3.55,79.36,-15.26,-3.4
42:21.7,7.061,27.6,3.66,33.41,3.42,78.97,-15.38,-3.45
42:21.7,7.07,27.64,3.43,33.41,3.3,78.66,-15.58,-3.43
42:21.7,7.08,27.64,3.43,33.41,3.3,78.66,-15.58,-3.43
42:21.7,7.09,27.7,3.27,33.59,3.32,78.77,-15.67,-3.38
42:21.7,7.106,27.7,3.27,33.59,3.32,78.77,-15.67,-3.38
42:21.8,7.111,27.58,3.13,34.08,3.41,79.09,-15.72,-3.24
